person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;departure_id;access_area_id;egress_area_id;transit_mode
584072;0;1;MOBIITI:Quay:114449.link:108565;MOBIITI:Quay:114144.link:114176;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360354;;MOBIITI:StopPlace:79017;MOBIITI:StopPlace:78851;bus
584240;0;1;MOBIITI:Quay:113819.link:159752;MOBIITI:Quay:113837.link:162691;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348598;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78690;bus
584240;1;4;MOBIITI:Quay:113836.link:34831;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348522;;MOBIITI:StopPlace:78690;MOBIITI:StopPlace:78683;bus
584285;0;1;MOBIITI:Quay:113801.link:68237;MOBIITI:Quay:113771.link:198708;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348551;;MOBIITI:StopPlace:78679;MOBIITI:StopPlace:78663;bus
584285;1;4;MOBIITI:Quay:113772.link:198709;MOBIITI:Quay:113802.link:68238;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348674;;MOBIITI:StopPlace:78663;MOBIITI:StopPlace:78679;bus
584485;0;1;MOBIITI:Quay:114205.link:68894;MOBIITI:Quay:114227.link:128962;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351480;;MOBIITI:StopPlace:78882;MOBIITI:StopPlace:78893;bus
584485;1;4;MOBIITI:Quay:114228.link:128963;MOBIITI:Quay:114238.link:84134;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351456;;MOBIITI:StopPlace:78893;MOBIITI:StopPlace:78898;bus
584531;5;16;MOBIITI:Quay:114145.link:114177;MOBIITI:Quay:114546.link:91476;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351744;;MOBIITI:StopPlace:78851;MOBIITI:StopPlace:79075;bus
584699;0;1;MOBIITI:Quay:113801.link:68237;MOBIITI:Quay:113771.link:198708;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348551;;MOBIITI:StopPlace:78679;MOBIITI:StopPlace:78663;bus
584699;1;4;MOBIITI:Quay:113772.link:198709;MOBIITI:Quay:113802.link:68238;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348565;;MOBIITI:StopPlace:78663;MOBIITI:StopPlace:78679;bus
584731;0;1;MOBIITI:Quay:114539.link:1230;MOBIITI:Quay:113854.link:172866;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360394;;MOBIITI:StopPlace:79072;MOBIITI:StopPlace:78703;bus
584822;0;1;MOBIITI:Quay:113854.link:172866;MOBIITI:Quay:113933.link:2184;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360494;;MOBIITI:StopPlace:78703;MOBIITI:StopPlace:78744;bus
584822;0;3;MOBIITI:Quay:113934.link:7295;MOBIITI:Quay:113896.link:77853;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348773;;MOBIITI:StopPlace:78744;MOBIITI:StopPlace:78724;bus
584822;2;7;MOBIITI:Quay:113988.link:129353;MOBIITI:Quay:114001.link:147170;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352246;;MOBIITI:StopPlace:78773;MOBIITI:StopPlace:78779;bus
584822;2;9;MOBIITI:Quay:114001.link:147169;MOBIITI:Quay:114615.link:40168;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:78779;MOBIITI:StopPlace:79116;bus
584822;3;12;MOBIITI:Quay:114028.link:107396;MOBIITI:Quay:114043.link:222908;CA_LA_ROCHELLE:Line:14;CA_LA_ROCHELLE:VehicleJourney:C3319185;;MOBIITI:StopPlace:78793;MOBIITI:StopPlace:78799;bus
584835;0;1;MOBIITI:Quay:114550.link:43802;MOBIITI:Quay:113883.link:64462;CA_LA_ROCHELLE:Line:6;CA_LA_ROCHELLE:VehicleJourney:C3348631;;MOBIITI:StopPlace:79078;MOBIITI:StopPlace:78717;bus
584835;0;3;MOBIITI:Quay:113882.link:64463;MOBIITI:Quay:113903.link:109240;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348772;;MOBIITI:StopPlace:78717;MOBIITI:StopPlace:78728;bus
584835;1;6;MOBIITI:Quay:113904.link:109239;MOBIITI:Quay:113934.link:7295;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348773;;MOBIITI:StopPlace:78728;MOBIITI:StopPlace:78744;bus
584835;1;8;MOBIITI:Quay:113934.link:162746;MOBIITI:Quay:114146.link:38629;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360372;;MOBIITI:StopPlace:78744;MOBIITI:StopPlace:78852;bus
584835;1;10;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:114169.link:3467;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352611;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:78864;bus
584835;2;13;MOBIITI:Quay:114478.link:16682;MOBIITI:Quay:114125.link:40362;CA_LA_ROCHELLE:Line:254;CA_LA_ROCHELLE:VehicleJourney:C3361434;;MOBIITI:StopPlace:79035;MOBIITI:StopPlace:78841;bus
584835;2;15;MOBIITI:Quay:114124.link:40361;MOBIITI:Quay:114070.link:165684;CA_LA_ROCHELLE:Line:352;CA_LA_ROCHELLE:VehicleJourney:C3318418;;MOBIITI:StopPlace:78841;MOBIITI:StopPlace:78814;bus
584835;2;17;MOBIITI:Quay:114070.link:165684;MOBIITI:Quay:113814.link:198091;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352455;;MOBIITI:StopPlace:78814;MOBIITI:StopPlace:78683;bus
584835;2;19;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:114240.link:161305;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351456;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78899;bus
584927;0;1;MOBIITI:Quay:114692.link:157540;MOBIITI:Quay:113823.link:43726;CA_LA_ROCHELLE:Line:6;CA_LA_ROCHELLE:VehicleJourney:C3348696;;MOBIITI:StopPlace:79157;MOBIITI:StopPlace:78684;bus
584927;0;3;MOBIITI:Quay:113823.link:43726;MOBIITI:Quay:113764.link:4752;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348518;;MOBIITI:StopPlace:78684;MOBIITI:StopPlace:78659;bus
584927;2;7;MOBIITI:Quay:114634.link:85099;MOBIITI:Quay:114173.link:68458;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350399;;MOBIITI:StopPlace:79127;MOBIITI:StopPlace:78866;bus
584927;3;10;MOBIITI:Quay:114172.link:68458;MOBIITI:Quay:114633.link:28234;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350289;;MOBIITI:StopPlace:78866;MOBIITI:StopPlace:79127;bus
584927;6;15;MOBIITI:Quay:114645.link:76434;MOBIITI:Quay:113813.link:223077;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350301;;MOBIITI:StopPlace:79133;MOBIITI:StopPlace:78683;bus
584927;7;18;MOBIITI:Quay:113819.link:32658;MOBIITI:Quay:114633.link:85100;CA_LA_ROCHELLE:Line:6;CA_LA_ROCHELLE:VehicleJourney:C3348631;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79127;bus
584927;8;21;MOBIITI:Quay:114644.link:26465;MOBIITI:Quay:114641.link:138607;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350367;;MOBIITI:StopPlace:79132;MOBIITI:StopPlace:79131;bus
584927;9;24;MOBIITI:Quay:114642.link:138608;MOBIITI:Quay:114643.link:26466;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350393;;MOBIITI:StopPlace:79131;MOBIITI:StopPlace:79132;bus
584954;0;1;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:114280.link:12404;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360827;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:78922;bus
584954;1;4;MOBIITI:Quay:114281.link:201805;MOBIITI:Quay:114146.link:38629;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360813;;MOBIITI:StopPlace:78922;MOBIITI:StopPlace:78852;bus
584956;3;4;MOBIITI:Quay:113818.link:63858;MOBIITI:Quay:114014.link:24047;CA_LA_ROCHELLE:Line:14;CA_LA_ROCHELLE:VehicleJourney:C3319200;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78786;bus
585113;0;1;MOBIITI:Quay:114599.link:119987;MOBIITI:Quay:114442.link:13922;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351730;;MOBIITI:StopPlace:79107;MOBIITI:StopPlace:79013;bus
585113;1;4;MOBIITI:Quay:114439.link:94434;MOBIITI:Quay:114600.link:182648;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:79011;MOBIITI:StopPlace:79107;bus
585121;0;1;MOBIITI:Quay:113801.link:68237;MOBIITI:Quay:113830.link:166164;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348556;;MOBIITI:StopPlace:78679;MOBIITI:StopPlace:78687;bus
585121;0;3;MOBIITI:Quay:113830.link:166164;MOBIITI:Quay:114245.link:4317;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360831;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78902;bus
585121;1;6;MOBIITI:Quay:114267.link:139205;MOBIITI:Quay:113828.link:166175;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360813;;MOBIITI:StopPlace:78914;MOBIITI:StopPlace:78687;bus
585121;1;8;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:113750.link:50018;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351450;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78652;bus
585121;1;10;MOBIITI:Quay:113751.link:50017;MOBIITI:Quay:114627.link:132241;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350289;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:79123;bus
585217;0;1;MOBIITI:Quay:114207.link:157844;MOBIITI:Quay:114119.link:83607;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351522;;MOBIITI:StopPlace:78884;MOBIITI:StopPlace:78838;bus
585217;1;4;MOBIITI:Quay:114712.link:182893;MOBIITI:Quay:113819.link:63858;CA_LA_ROCHELLE:Line:7;CA_LA_ROCHELLE:VehicleJourney:C3322109;;MOBIITI:StopPlace:79168;MOBIITI:StopPlace:78683;bus
585217;1;6;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:113823.link:43726;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348678;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78684;bus
585276;0;1;MOBIITI:Quay:114008.link:19751;MOBIITI:Quay:114081.link:227845;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352457;;MOBIITI:StopPlace:78783;MOBIITI:StopPlace:78820;bus
585276;0;3;MOBIITI:Quay:114081.link:227845;MOBIITI:Quay:114474.link:52845;CA_LA_ROCHELLE:Line:246;CA_LA_ROCHELLE:VehicleJourney:C3361405;;MOBIITI:StopPlace:78820;MOBIITI:StopPlace:79031;bus
585312;0;1;MOBIITI:Quay:113985.link:35643;MOBIITI:Quay:114081.link:227845;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352421;;MOBIITI:StopPlace:78771;MOBIITI:StopPlace:78820;bus
585312;0;3;MOBIITI:Quay:114081.link:227845;MOBIITI:Quay:114474.link:52845;CA_LA_ROCHELLE:Line:246;CA_LA_ROCHELLE:VehicleJourney:C3361405;;MOBIITI:StopPlace:78820;MOBIITI:StopPlace:79031;bus
585312;3;8;MOBIITI:Quay:114474.link:52846;MOBIITI:Quay:114075.link:153791;CA_LA_ROCHELLE:Line:354;CA_LA_ROCHELLE:VehicleJourney:C3361525;;MOBIITI:StopPlace:79031;MOBIITI:StopPlace:78816;bus
585312;3;10;MOBIITI:Quay:114074.link:168949;MOBIITI:Quay:113814.link:198091;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352415;;MOBIITI:StopPlace:78816;MOBIITI:StopPlace:78683;bus
585433;2;3;MOBIITI:Quay:114146.link:38629;MOBIITI:Quay:114546.link:91476;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360496;;MOBIITI:StopPlace:78852;MOBIITI:StopPlace:79075;bus
585433;3;6;MOBIITI:Quay:114431.link:121607;MOBIITI:Quay:114603.link:125441;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351810;;MOBIITI:StopPlace:79007;MOBIITI:StopPlace:79109;bus
585528;0;1;MOBIITI:Quay:113869.link:218361;MOBIITI:Quay:113933.link:2184;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360494;;MOBIITI:StopPlace:78710;MOBIITI:StopPlace:78744;bus
585528;1;4;MOBIITI:Quay:113934.link:162746;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360496;;MOBIITI:StopPlace:78744;MOBIITI:StopPlace:78683;bus
585528;1;6;MOBIITI:Quay:113813.link:64322;MOBIITI:Quay:113830.link:166164;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351511;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78687;bus
585528;1;8;MOBIITI:Quay:113830.link:166164;MOBIITI:Quay:114404.link:65218;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319128;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78992;bus
585528;2;11;MOBIITI:Quay:114403.link:65221;MOBIITI:Quay:113841.link:94712;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319157;;MOBIITI:StopPlace:78992;MOBIITI:StopPlace:78693;bus
585528;3;14;MOBIITI:Quay:113852.link:5803;MOBIITI:Quay:113869.link:218361;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360658;;MOBIITI:StopPlace:78701;MOBIITI:StopPlace:78710;bus
585555;0;1;MOBIITI:Quay:113861.link:5792;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3352255;;MOBIITI:StopPlace:78706;MOBIITI:StopPlace:78683;bus
585555;0;3;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:113825.link:47400;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348518;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78685;bus
585555;1;6;MOBIITI:Quay:113825.link:47400;MOBIITI:Quay:113752.link:165077;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348678;;MOBIITI:StopPlace:78685;MOBIITI:StopPlace:78653;bus
585555;1;8;MOBIITI:Quay:113752.link:90136;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348541;;MOBIITI:StopPlace:78653;MOBIITI:StopPlace:78683;bus
585555;1;10;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:113994.link:23927;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352248;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78776;bus
585558;0;1;MOBIITI:Quay:114203.link:50637;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351392;;MOBIITI:StopPlace:78881;MOBIITI:StopPlace:78683;bus
585558;0;3;MOBIITI:Quay:113814.link:198091;MOBIITI:Quay:114071.link:165683;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352457;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78814;bus
585558;1;6;MOBIITI:Quay:114070.link:165684;MOBIITI:Quay:113888.link:162309;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352409;;MOBIITI:StopPlace:78814;MOBIITI:StopPlace:78720;bus
586122;1;2;MOBIITI:Quay:114679.link:169317;MOBIITI:Quay:114627.link:132241;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350313;;MOBIITI:StopPlace:79151;MOBIITI:StopPlace:79123;bus
586126;0;1;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:113786.link:151364;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360845;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:78670;bus
586126;2;5;MOBIITI:Quay:114437.link:16838;MOBIITI:Quay:113787.link:172860_spec;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360614;;MOBIITI:StopPlace:79010;MOBIITI:StopPlace:78670;bus
586126;2;7;MOBIITI:Quay:113785.link:208455_spec;MOBIITI:Quay:113841.link:94712;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348641;;MOBIITI:StopPlace:78670;MOBIITI:StopPlace:78693;bus
586126;2;9;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:114598.link:136200;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351778;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:79106;bus
586160;2;3;MOBIITI:Quay:113844.link:165081;MOBIITI:Quay:113803.link:153999;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348595;;MOBIITI:StopPlace:78696;MOBIITI:StopPlace:78680;bus
586160;2;5;MOBIITI:Quay:113804.link:125310;MOBIITI:Quay:114095.link:23813;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319120;;MOBIITI:StopPlace:78680;MOBIITI:StopPlace:78827;bus
586160;3;8;MOBIITI:Quay:114222.link:189850;MOBIITI:Quay:113803.link:153999;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351423;;MOBIITI:StopPlace:78891;MOBIITI:StopPlace:78680;bus
586207;0;1;MOBIITI:Quay:114095.link:23813;MOBIITI:Quay:114151.link:120284;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352619;;MOBIITI:StopPlace:78827;MOBIITI:StopPlace:78855;bus
586207;0;3;MOBIITI:Quay:114151.link:120284;MOBIITI:Quay:114505.link:104027;CA_LA_ROCHELLE:Line:324;CA_LA_ROCHELLE:VehicleJourney:C3364233;;MOBIITI:StopPlace:78855;MOBIITI:StopPlace:79050;bus
586313;0;1;MOBIITI:Quay:114235.link:93172;MOBIITI:Quay:113750.link:50018;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351401;;MOBIITI:StopPlace:78897;MOBIITI:StopPlace:78652;bus
586313;0;3;MOBIITI:Quay:113751.link:50017;MOBIITI:Quay:114653.link:26473;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350355;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:79137;bus
586313;1;6;MOBIITI:Quay:114654.link:26474;MOBIITI:Quay:113813.link:223077;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350327;;MOBIITI:StopPlace:79137;MOBIITI:StopPlace:78683;bus
586313;1;8;MOBIITI:Quay:113813.link:64322;MOBIITI:Quay:114236.link:93173;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351478;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78897;bus
586313;2;11;MOBIITI:Quay:114104.link:216084;MOBIITI:Quay:114146.link:38629;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352615;;MOBIITI:StopPlace:78831;MOBIITI:StopPlace:78852;bus
586313;3;14;MOBIITI:Quay:113788.link:50021;MOBIITI:Quay:114236.link:93173;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351499;;MOBIITI:StopPlace:78671;MOBIITI:StopPlace:78897;bus
586313;8;21;MOBIITI:Quay:114104.link:216084;MOBIITI:Quay:114117.link:2406;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319157;;MOBIITI:StopPlace:78831;MOBIITI:StopPlace:78838;bus
586313;9;24;MOBIITI:Quay:114103.link:2405;MOBIITI:Quay:114105.link:156853;CA_LA_ROCHELLE:Line:18;CA_LA_ROCHELLE:VehicleJourney:C3352619;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:78831;bus
586352;1;2;MOBIITI:Quay:114649.link:76432;MOBIITI:Quay:113750.link:50018;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350299;;MOBIITI:StopPlace:79135;MOBIITI:StopPlace:78652;bus
586352;2;5;MOBIITI:Quay:113750.link:50018;MOBIITI:Quay:113854.link:172866;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360646;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:78703;bus
586352;2;7;MOBIITI:Quay:113854.link:172866;MOBIITI:Quay:113874.link:208163;CA_LA_ROCHELLE:Line:10;CA_LA_ROCHELLE:VehicleJourney:C3349895;;MOBIITI:StopPlace:78703;MOBIITI:StopPlace:78712;bus
586352;3;10;MOBIITI:Quay:113873.link:208162;MOBIITI:Quay:113810.link:49520;CA_LA_ROCHELLE:Line:10;CA_LA_ROCHELLE:VehicleJourney:C3349879;;MOBIITI:StopPlace:78712;MOBIITI:StopPlace:78683;bus
586443;0;1;MOBIITI:Quay:114016.link:pt_MOBIITI:Quay:114016;MOBIITI:Quay:114610.link:57233;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351742;;MOBIITI:StopPlace:78787;MOBIITI:StopPlace:79113;bus
586443;0;3;MOBIITI:Quay:114610.link:57233;MOBIITI:Quay:114410.link:223933;CA_LA_ROCHELLE:Line:7;CA_LA_ROCHELLE:VehicleJourney:C3322130;;MOBIITI:StopPlace:79113;MOBIITI:StopPlace:78996;bus
586443;3;8;MOBIITI:Quay:114032.link:208749;MOBIITI:Quay:114043.link:222908;CA_LA_ROCHELLE:Line:14;CA_LA_ROCHELLE:VehicleJourney:C3319183;;MOBIITI:StopPlace:78795;MOBIITI:StopPlace:78799;bus
586632;1;4;MOBIITI:Quay:114053.link:65827;MOBIITI:Quay:114049.link:51760;CA_LA_ROCHELLE:Line:14;CA_LA_ROCHELLE:VehicleJourney:C3319175;;MOBIITI:StopPlace:78804;MOBIITI:StopPlace:78802;bus
586632;2;7;MOBIITI:Quay:114048.link:51759;MOBIITI:Quay:114052.link:65828;CA_LA_ROCHELLE:Line:14;CA_LA_ROCHELLE:VehicleJourney:C3319194;;MOBIITI:StopPlace:78802;MOBIITI:StopPlace:78804;bus
586649;0;1;MOBIITI:Quay:113830.link:166164;MOBIITI:Quay:113845.link:213171;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348534;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78696;bus
586649;1;4;MOBIITI:Quay:114539.link:1230;MOBIITI:Quay:114001.link:147169;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351810;;MOBIITI:StopPlace:79072;MOBIITI:StopPlace:78779;bus
586649;1;6;MOBIITI:Quay:114001.link:147170;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352238;;MOBIITI:StopPlace:78779;MOBIITI:StopPlace:78767;bus
586649;2;9;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113995.link:23926;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352209;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78776;bus
586650;2;3;MOBIITI:Quay:114281.link:201805;MOBIITI:Quay:113828.link:166175;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360819;;MOBIITI:StopPlace:78922;MOBIITI:StopPlace:78687;bus
586656;0;1;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:114280.link:12404;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360833;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:78922;bus
586656;0;3;MOBIITI:Quay:114281.link:201805;MOBIITI:Quay:114171.link:1908;CA_LA_ROCHELLE:Line:261;CA_LA_ROCHELLE:VehicleJourney:C3318406;;MOBIITI:StopPlace:78922;MOBIITI:StopPlace:78865;bus
586656;1;6;MOBIITI:Quay:114171.link:1908;MOBIITI:Quay:113841.link:94712;CA_LA_ROCHELLE:Line:19;CA_LA_ROCHELLE:VehicleJourney:C3352634;;MOBIITI:StopPlace:78865;MOBIITI:StopPlace:78693;bus
586656;2;9;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:114238.link:84134;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351450;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78898;bus
586656;3;12;MOBIITI:Quay:113883.link:64462;MOBIITI:Quay:113819.link:198091;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348773;;MOBIITI:StopPlace:78717;MOBIITI:StopPlace:78683;bus
586657;0;1;MOBIITI:Quay:113813.link:64322;MOBIITI:Quay:114434.link:108568;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360360;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79008;bus
586657;1;4;MOBIITI:Quay:114433.link:108569;MOBIITI:Quay:113809.link:159752;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360658;;MOBIITI:StopPlace:79008;MOBIITI:StopPlace:78683;bus
586708;0;1;MOBIITI:Quay:114431.link:121607;MOBIITI:Quay:114090.link:50597;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351810;;MOBIITI:StopPlace:79007;MOBIITI:StopPlace:78824;bus
586708;0;3;MOBIITI:Quay:114090.link:50597;MOBIITI:Quay:114076.link:65821;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352459;;MOBIITI:StopPlace:78824;MOBIITI:StopPlace:78817;bus
